name,recclass,mass,fall,year,reclat,reclong
Queen Alexandra Range 99096,H6,1029.2,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99018,H4,1000.2,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99013,H5,814.2,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99030,L4,797.8,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99098,H4,755.5,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99025,LL5,747.2,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99089,L4,584.6,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99014,H5,569.5,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99022,L6,548.9,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99095,L5,525.9,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99029,L5,482.5,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99097,LL6,463,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99021,H5,402.9,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99454,L5,372.4,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99026,H5,361.4,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99091,LL5,356.8,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99020,H5,355.4,Found,1999,-84.000000,168.000000
Queen Alexandra Range 99019,L5,350.5,Found,1999,-84.000000,168.000000
Miller Range 99301,LL6,4037.3,Found,1999,-83.250000,157.000000
Miller Range 99300,H5,2419.8,Found,1999,-83.250000,157.000000
Miller Range 99305,L6,1710.1,Found,1999,-83.250000,157.000000
Miller Range 99302,H4,1460,Found,1999,-83.250000,157.000000
Miller Range 99304,H5,1330.6,Found,1999,-83.250000,157.000000
Miller Range 99303,H5,613.4,Found,1999,-83.250000,157.000000
Miller Range 99318,L6,475.4,Found,1999,-83.250000,157.000000
Miller Range 99320,L5,400,Found,1999,-83.250000,157.000000
Miller Range 99321,L6,385.9,Found,1999,-83.250000,157.000000
Miller Range 99308,LL6,352.7,Found,1999,-83.250000,157.000000
Geologists Range 99100,H5,979.5,Found,1999,-82.500000,155.500000
Geologists Range 99129,L6,579.9,Found,1999,-82.500000,155.500000
Geologists Range 99101,H4,383.9,Found,1999,-82.500000,155.500000
Allan Hills 99506,H5,1009.2,Found,1999,-76.716670,159.666670
Allan Hills 99505,H6,453.6,Found,1999,-76.716670,159.666670
Elephant Moraine 99420,L5,725.8,Found,1999,-76.183330,157.166670
Elephant Moraine 99401,H5,604.6,Found,1999,-76.183330,157.166670
Elephant Moraine 99409,L6,400.2,Found,1999,-76.183330,157.166670
Frontier Mountain 99028,L6,771.8,Found,1999,-72.979720,160.486390
Asab,H5,1530,Found,1999,-25.433330,17.916670
Catalina 003,Iron IVB,3180,Found,1999,-25.204670,-69.828580
Pampa de Mejillones 001,L5,635,Found,1999,-23.156390,-70.474580
Mabe,H5,378,Found,1999,-21.300000,24.102800
Kalahari 009,Lunar (basalt),13500,Found,1999,-20.981800,22.976600
Kalahari 008,Lunar (anorth),585,Found,1999,-20.981800,22.976600
Katagum,L6,1500,Fell,1999,11.333330,10.083330
Bilanga,Diogenite,25000,Fell,1999,12.450000,-0.083330
Dhofar 006,L5,364.5,Found,1999,18.131670,54.108330
Dhofar 196,L6,584,Found,1999,18.183330,54.145000
Dhofar 090,H4,690,Found,1999,18.261170,54.324830
Dhofar 192,H4,4779,Found,1999,18.261670,54.243330
Dhofar 195,H3-5,2384,Found,1999,18.263330,54.246670
Dhofar 207,H3.4/3.5,499.5,Found,1999,18.263330,54.068330
Dhofar 009,L6,2102,Found,1999,18.281670,54.110000
Dhofar 091,H5,946,Found,1999,18.329670,54.480500
Dhofar 007,Eucrite-cm,21270,Found,1999,18.335000,54.181670
Dhofar 010,H6,3527.6,Found,1999,18.338330,54.198330
Dhofar 008,L3.3,2200,Found,1999,18.341670,54.188330
Dhofar 094,L5,4395,Found,1999,18.665000,54.566670
Dhofar 096,L5,640,Found,1999,18.665170,54.563500
Dhofar 095,H3,1095,Found,1999,18.679170,54.587830
Dhofar 198,L5,828,Found,1999,18.713330,54.108330
Dhofar 098,H5,1185,Found,1999,18.755000,54.508330
Dhofar 099,L5,504,Found,1999,18.857000,54.485330
Dhofar 100,L5,2551,Found,1999,18.909670,54.476500
Dhofar 101,L6,386,Found,1999,18.922500,54.474500
Dhofar 102,L6,394,Found,1999,18.929670,54.471170
Dhofar 029,H6,2792,Found,1999,19.100500,54.823500
Dhofar 041,H5,2356,Found,1999,19.100670,54.820000
Dhofar 043,H5,1491,Found,1999,19.105330,54.812830
Dhofar 065,H5,565,Found,1999,19.117170,54.826000
Dhofar 037,H5,1024,Found,1999,19.117330,54.796830
Dhofar 031,L6,444,Found,1999,19.119170,54.810000
Dhofar 044,L5,784,Found,1999,19.119330,54.795000
Dhofar 032,L6,4002,Found,1999,19.122000,54.794670
Dhofar 036,L6,1587,Found,1999,19.127500,54.814500
Dhofar 054,H4,985,Found,1999,19.142170,54.786830
Dhofar 046,H4,1177,Found,1999,19.157500,54.819670
Dhofar 069,H4,10083,Found,1999,19.158670,54.731000
Dhofar 077,H4,580,Found,1999,19.160170,54.803500
Dhofar 057,L6,4588,Found,1999,19.162170,54.766500
Dhofar 074,H4,2005,Found,1999,19.167170,54.781000
Dhofar 058,H4,8852,Found,1999,19.170670,54.759670
Jiddat al Harasis 013,H5,1001,Found,1999,19.171170,56.155830
Dhofar 049,L4/5,2164,Found,1999,19.176000,54.845330
Jiddat al Harasis 014,H5,413,Found,1999,19.182500,56.168830
Dhofar 066,H5/6,1001,Found,1999,19.184670,54.672500
Jiddat al Harasis 012,L6,2178,Found,1999,19.196330,55.774330
Dhofar 059,L6,495,Found,1999,19.201830,54.738500
Dhofar 076,H6,2876,Found,1999,19.217670,54.567330
Jiddat al Harasis 011,H5,719,Found,1999,19.224170,56.118170
Dhofar 086,H4,664,Found,1999,19.232330,54.811170
Jiddat al Harasis 017,L6,2608,Found,1999,19.242170,56.117330
Jiddat al Harasis 007,L5,815,Found,1999,19.248330,56.141670
Jiddat al Harasis 008,L5,851,Found,1999,19.253330,56.145000
Dhofar 027,L6,623,Found,1999,19.263330,54.720670
Dhofar 104,L6,654,Found,1999,19.294670,54.713170
Dhofar 105,H5,2984,Found,1999,19.335170,54.791830
Jiddat al Harasis 006,H5,1318,Found,1999,19.360000,56.291670
Jiddat al Harasis 003,L5,10830,Found,1999,19.530000,55.758330
Sayh al Uhaymir 018,H5,818,Found,1999,20.551000,57.144330
Sayh al Uhaymir 004,L6,358,Found,1999,20.796000,57.208000
Sayh al Uhaymir 006,L6,620,Found,1999,20.927000,57.285500
Sayh al Uhaymir 007,H4,726,Found,1999,20.952330,57.304500
Sayh al Uhaymir 013,H5,5496,Found,1999,20.965500,57.320830
Sayh al Uhaymir 017,L4,2059,Found,1999,20.968330,57.317330
Sayh al Uhaymir 002,L5/6,2569,Found,1999,20.971830,56.878000
Sayh al Uhaymir 016,H6,7745,Found,1999,20.978670,57.327170
Sayh al Uhaymir 003,H4,358,Found,1999,20.979000,57.162000
Sayh al Uhaymir 008,Martian (shergottite),8579,Found,1999,20.980500,57.319000
Sayh al Uhaymir 012,L6,808,Found,1999,20.982500,57.314830
Sayh al Uhaymir 009,H5,1848,Found,1999,20.991500,57.307000
Sayh al Uhaymir 010,H6,4682,Found,1999,20.992000,57.305830
Sayh al Uhaymir 005,Martian (shergottite),1344,Found,1999,20.996000,57.325830
Sayh al Uhaymir 014,L5,430,Found,1999,21.019830,57.298170
Sayh al Uhaymir 025,L6,952,Found,1999,21.021830,57.246670
Sayh al Uhaymir 022,L6,452,Found,1999,21.071830,57.266170
Sabrum,LL6,478,Fell,1999,23.083330,91.666670
Northwest Africa 512,L4,8000,Found,1999,23.600000,-5.000000
Northwest Africa 513,L4/5,1000,Found,1999,23.600000,-5.000000
Isla del Espíritu Santo,L6,869,Found,1999,24.516670,-111.366670
Rebiana,L/LL5,459,Found,1999,24.978330,21.885000
Great Sand Sea 019,LL6,12000,Found,1999,25.536670,25.657780
Hamadat Murzùq 001,H6,895,Found,1999,26.250000,13.016670
Hamadat Murzùq 002,H4,538,Found,1999,26.250000,13.016670
Dar al Gani 654,H4,2478,Found,1999,26.800000,16.066670
Sarir Qattusah 005,L6,1527,Found,1999,26.842500,15.691830
Dar al Gani 960,L6,392,Found,1999,26.875670,16.680330
Dar al Gani 968,L5,351,Found,1999,26.892670,16.576670
Dar al Gani 997,H6,500,Found,1999,26.916670,16.666670
Dar al Gani 863,Eucrite-pmict,361,Found,1999,26.919500,16.674000
Dar al Gani 688,H5/6,616,Found,1999,26.950000,16.466670
Dar al Gani 864,H4/5,382,Found,1999,26.950000,16.350000
Dar al Gani 958,L5,542,Found,1999,26.956670,16.347500
Dar al Gani 705,H5/6,1120,Found,1999,26.966670,16.400000
Dar al Gani 656,L6,578,Found,1999,26.966670,16.416670
Dar al Gani 775,H5,596,Found,1999,26.967500,16.449670
Dar al Gani 766,H4,1806,Found,1999,26.970500,16.537170
Dar al Gani 762,L6,346,Found,1999,26.973830,16.375170
Dar al Gani 652,L6,744,Found,1999,26.983330,16.383330
Dar al Gani 779,Howardite,18800,Found,1999,26.992330,16.437500
Dar al Gani 677,L6,584,Found,1999,27.000000,16.133330
Dar al Gani 763,L5,3906,Found,1999,27.015500,16.534000
Dar al Gani 653,H5,2125,Found,1999,27.016670,16.366670
Dar al Gani 682,H6,1998,Found,1999,27.033330,16.183330
Dar al Gani 717,L4,706,Found,1999,27.033330,16.133330
Dar al Gani 665,Ureilite-pmict,363,Found,1999,27.050000,16.350000
La Esmeralda,L6,483,Found,1999,27.066670,-103.433330
Dar al Gani 684,Eucrite,2210,Found,1999,27.083330,16.383330
Dar al Gani 692,Ureilite,734,Found,1999,27.083330,16.366670
Dar al Gani 696,H4,564,Found,1999,27.083330,16.083330
Dar al Gani 729,L5/6,586,Found,1999,27.100000,16.350000
Dar al Gani 697,H6,586,Found,1999,27.116670,16.050000
Dar al Gani 663,L6,532,Found,1999,27.116670,16.433330
Dar al Gani 662,H6,385,Found,1999,27.116670,16.433330
Dar al Gani 955,H6,18500,Found,1999,27.131830,16.207670
Sarir Qattusah 004,L6,462,Found,1999,27.138830,15.547500
Lahmada 009,H3-6,70000,Found,1999,27.166670,-9.500000
Northwest Africa 035,L6,950,Found,1999,27.166670,-9.500000
Lahmada 006,L6,904.6,Found,1999,27.166670,-9.500000
Northwest Africa 037,L6,775,Found,1999,27.166670,-9.500000
Lahmada 007,H5,620.6,Found,1999,27.166670,-9.500000
Lahmada 003,L6,374.5,Found,1999,27.166670,-9.500000
Lahmada 002,L6,360.1,Found,1999,27.166670,-9.500000
Dar al Gani 854,CO3,490,Found,1999,27.173170,15.937330
Dar al Gani 998,CO3,3522,Found,1999,27.174330,15.920500
Dar al Gani 1042,Lunar,801,Found,1999,27.182000,16.300170
Dar al Gani 1005,H4,477,Found,1999,27.190170,16.308330
Dar al Gani 853,CO3,2655,Found,1999,27.197000,15.904500
Dar al Gani 852,CO3,481,Found,1999,27.198330,15.901170
Dar al Gani 851,L5,1395,Found,1999,27.202170,15.893000
Dar al Gani 858,CO3,3810,Found,1999,27.202330,15.895830
Dar al Gani 1006,CO3,4150,Found,1999,27.203000,15.900670
Dar al Gani 650,L6,3700,Found,1999,27.258610,16.011390
Dar al Gani 657,L6,386,Found,1999,27.283330,16.100000
Dar al Gani 749,CO3,95000,Found,1999,27.301670,15.764500
Dar al Gani 1039,L6,889,Found,1999,27.330170,16.231170
Dar al Gani 1037,Martian (shergottite),4012.4,Found,1999,27.333330,16.216670
Dar al Gani 669,Howardite,926,Found,1999,27.333330,16.166670
Dar al Gani 671,Howardite,485,Found,1999,27.350000,16.166670
Dar al Gani 1002,H5,370,Found,1999,27.351330,16.253670
Dar al Gani 685,H4-6,380,Found,1999,27.450000,16.250000
Dar al Gani 672,LL5,1616,Found,1999,27.466670,16.300000
Dar al Gani 758,L6,2223,Found,1999,27.767670,15.940670
Dar al Gani 757,L6,505,Found,1999,27.832500,15.885330
Dar al Gani 756,L6,454,Found,1999,27.842500,15.884330
Dar al Gani 754,L6,454,Found,1999,27.849830,15.884000
Dar al Gani 753,L6,484,Found,1999,27.851170,15.875670
Dar al Gani 902,L3,462,Found,1999,27.926500,16.904170
Hammadah al Hamra 328,H5,30440,Found,1999,28.958330,10.591670
Hammadah al Hamra 290,H6,5205,Found,1999,29.014830,12.627500
Hammadah al Hamra 288,H6,2625,Found,1999,29.075500,12.577830
Hammadah al Hamra 289,L5,3030,Found,1999,29.095170,12.565500
Northwest Africa 778,H4,9747,Found,1999,29.416670,-5.266670
Northwest Africa 256,LL5,7000,Found,1999,29.916670,-5.583330
Northwest Africa 010,H4,2000,Found,1999,29.916670,-5.583330
Northwest Africa 251,L5,1120,Found,1999,29.916670,-5.583330
Northwest Africa 024,H4,800,Found,1999,29.916670,-5.583330
Northwest Africa 257,H6,360,Found,1999,29.916670,-5.583330
Talbachat n'aït Isfoul,LL3,8000,Found,1999,29.983330,-5.233330
Northwest Africa 514,H5,2472,Found,1999,30.133330,-6.883330
Northwest Africa 159,L4,4500,Found,1999,30.333330,-5.833330
Northwest Africa 026,L6,1265,Found,1999,30.333330,-5.833330
Northwest Africa 266,H5,940,Found,1999,30.333330,-5.833330
Northwest Africa 031,H5,730,Found,1999,30.333330,-5.833330
Northwest Africa 027,H5,705,Found,1999,30.333330,-5.833330
Northwest Africa 025,L6,510,Found,1999,30.333330,-5.833330
Northwest Africa 731,H4,380,Found,1999,30.333330,-5.750000
Northwest Africa 732,H5,580,Found,1999,30.550000,-4.966670
Ouzina,R4,642,Found,1999,30.800000,-4.183330
Taouz 002,LL6,8350,Found,1999,30.900000,-3.966670
Northwest Africa 046,H3.8,422,Found,1999,30.900000,-3.983330
Northwest Africa 820,L3-5,2000,Found,1999,31.416670,-4.183330
Northwest Africa 471,L5,868,Found,1999,31.975000,-4.166670
Northwest Africa 034,L4,3500,Found,1999,32.050000,-3.033330
Northwest Africa 734,L5,1150,Found,1999,32.333330,-3.500000
Seminole (g),H5,640.4,Found,1999,32.716670,-102.650000
Pelona Mountain,H5,618,Found,1999,33.666670,-108.100000
Floydada (b),H5,6266,Found,1999,33.983330,-101.333330
Coyote Dry Lake 067,L6,412.05,Found,1999,35.038150,-116.753100
Coyote Dry Lake 061,H5,2134,Found,1999,35.052420,-116.766700
Coyote Dry Lake 033,H5,5220,Found,1999,35.056050,-116.776300
Coyote Dry Lake 064,H5,1364.31,Found,1999,35.058170,-116.774300
Coyote Dry Lake 115,H5-6,1369,Found,1999,35.058650,-116.768720
Coyote Dry Lake 024,H5,2430,Found,1999,35.071500,-116.772050
Coyote Dry Lake 054,H5,392.8,Found,1999,35.076670,-116.746670
Golden Rule,L5,797.6,Found,1999,35.873330,-114.200000
Djoumine,H5-6,10000,Fell,1999,36.950000,9.550000
Goose Creek,H5,2132.3,Found,1999,37.435000,-98.318330
Bluewing 006,L6,355,Found,1999,40.283380,-118.948080
Bluewing 005,L5,7200,Found,1999,40.285630,-118.946570
Sandy Creek,L5,1330,Found,1999,40.433330,-98.066670
Majuba,L5,370,Found,1999,40.626500,-118.410330
Hagersville,Iron IAB complex,30000,Found,1999,42.966670,-80.150000
Morrow County,L6,18200,Found,1999,45.500000,-119.500000
Twodot,H6,21400,Found,1999,46.700000,-110.133330
Bacqueville,H6,395,Found,1999,49.322220,1.365560
Graves Nunataks 98186,H6,29000,Found,1998,-86.716670,-141.500000
Graves Nunataks 98001,H5,7296.7,Found,1998,-86.716670,-141.500000
Graves Nunataks 98049,L6,2341.9,Found,1998,-86.716670,-141.500000
Graves Nunataks 98031,H4,2309.8,Found,1998,-86.716670,-141.500000
Graves Nunataks 98032,Ureilite,1699.5,Found,1998,-86.716670,-141.500000
Graves Nunataks 98015,H5,1201.9,Found,1998,-86.716670,-141.500000
Graves Nunataks 98014,H5,1130.7,Found,1998,-86.716670,-141.500000
Graves Nunataks 98041,L6,1081.5,Found,1998,-86.716670,-141.500000
Graves Nunataks 98098,Eucrite-unbr,779.2,Found,1998,-86.716670,-141.500000
Graves Nunataks 98002,H5,735.4,Found,1998,-86.716670,-141.500000
Graves Nunataks 98004,H5,721.9,Found,1998,-86.716670,-141.500000
Graves Nunataks 98048,H6,702.1,Found,1998,-86.716670,-141.500000
Graves Nunataks 98013,H4,697.5,Found,1998,-86.716670,-141.500000
Graves Nunataks 98046,L6,657.6,Found,1998,-86.716670,-141.500000
Graves Nunataks 98047,H5,594.1,Found,1998,-86.716670,-141.500000
Graves Nunataks 98040,H5,542.6,Found,1998,-86.716670,-141.500000
Graves Nunataks 98012,H5,530,Found,1998,-86.716670,-141.500000
Graves Nunataks 98016,H5,512.8,Found,1998,-86.716670,-141.500000
Graves Nunataks 98003,L5,426.7,Found,1998,-86.716670,-141.500000
Graves Nunataks 98034,H6,416.3,Found,1998,-86.716670,-141.500000
Mount Leake,L5,3667,Found,1998,-25.876670,119.073330
Shişr 025,L6,7293.48,Found,1998,18.107400,53.831900
Shişr 026,H4,396.56,Found,1998,18.123030,53.754780
Shişr 028,LL6,818.11,Found,1998,18.142770,53.807530
Shalim 006,H6,374.42,Found,1998,18.447280,55.921630
Dhofar 1000,H4,527.35,Found,1998,18.487780,54.180850
Shişr 023,L5,841,Found,1998,18.552870,53.987430
Shişr 024,L5,900.84,Found,1998,18.554730,53.996870
Dhofar 1001,L6,606.97,Found,1998,18.555770,54.000770
Jiddat al Harasis 102,H5,1007.33,Found,1998,19.511850,56.981780
Zapaliname,Iron IAB-MG,85000,Found,1998,25.009440,-100.750000
Dar al Gani 597,H5,672,Found,1998,26.835830,16.626500
Dar al Gani 610,H4,44000,Found,1998,26.850000,16.733330
Dar al Gani 861,H5,495,Found,1998,26.871500,16.634170
Dar al Gani 606,H5,1362,Found,1998,26.879000,16.697830
Dar al Gani 636,L5,2975,Found,1998,26.881000,16.549170
Dar al Gani 637,L6,1149,Found,1998,26.882170,16.651670
Dar al Gani 961,L5,481,Found,1998,26.882500,16.662000
Dar al Gani 849,L5,933,Found,1998,26.883330,16.688170
Dar al Gani 609,Eucrite-mmict,696,Found,1998,26.885500,16.580170
Dar al Gani 967,L5,468,Found,1998,26.889170,16.550670
Dar al Gani 855,L5,406,Found,1998,26.889670,16.571500
Dar al Gani 957,L4,369,Found,1998,26.895500,16.583170
Dar al Gani 842,L6,347,Found,1998,26.896500,16.578330
Dar al Gani 635,H5,1390,Found,1998,26.904830,16.679000
Dar al Gani 599,LL6,781,Found,1998,26.916000,16.673170
Dar al Gani 600,H5,1190,Found,1998,26.916330,16.674830
Dar al Gani 875,H5,585,Found,1998,26.919500,16.680000
El Pozo,L5,460,Found,1998,26.933330,-105.400000
Dar al Gani 638,H4,8170,Found,1998,26.950000,16.150000
Dar al Gani 641,H5,1030,Found,1998,26.964170,16.469170
Dar al Gani 608,L6,1870,Found,1998,26.970330,16.360830
Dar al Gani 969,L/LL6,3145,Found,1998,26.980170,16.349670
Dar al Gani 859,L6,2517,Found,1998,26.980670,16.346330
Dar al Gani 602,L6,1055,Found,1998,26.993170,16.139330
Dar al Gani 463,L6,1916,Found,1998,27.011670,15.864830
Dar al Gani 841,L4,405,Found,1998,27.026670,16.264170
Dar al Gani 613,LL4,566,Found,1998,27.039000,16.261170
Dar al Gani 741,H4,20500,Found,1998,27.081670,16.283330
Dar al Gani 869,H4/5,836,Found,1998,27.093170,16.049330
Dar al Gani 743,H6,980,Found,1998,27.120670,16.084000
Dar al Gani 744,LL6,390,Found,1998,27.128330,16.050830
Dar al Gani 742,H5,2222,Found,1998,27.133330,16.050000
Dar al Gani 587,L6,1105,Found,1998,27.151500,16.083000
Dar al Gani 746,H5,2300,Found,1998,27.152170,16.103170
Dar al Gani 585,LL6,422.6,Found,1998,27.155500,16.077670
Lahmada,H6,7360,Found,1998,27.166670,-9.500000
Dar al Gani 737,L3,1053,Found,1998,27.189500,16.064500
Dar al Gani 739,H5,390,Found,1998,27.196670,16.088500
Dar al Gani 575,H5,3200,Found,1998,27.217000,16.389170
Lahmada 016,H5,998,Found,1998,27.230000,-9.756670
Lahmada 011,H5,1520,Found,1998,27.230330,-9.750500
Lahmada 012,H5,2510,Found,1998,27.233330,-9.758500
Lahmada 015,H6,1455,Found,1998,27.233500,-9.757670
Lahmada 013,H6,1373,Found,1998,27.233500,-9.758170
Dar al Gani 612,H5,1492,Found,1998,27.269170,16.364000
Dar al Gani 430,C3-ung,572,Found,1998,27.279330,16.411670
Dar al Gani 611,L6,434,Found,1998,27.283830,16.171330
Dar al Gani 745,LL6,866,Found,1998,27.305000,16.201670
Dar al Gani 431,CK3-an,353,Found,1998,27.312830,16.232000
Zag,H3-6,175000,Fell,1998,27.333330,-9.333330
Dar al Gani 412,CK5,946,Found,1998,27.347000,16.088330
Dar al Gani 476,Martian (shergottite),2015,Found,1998,27.352670,16.200670
Dar al Gani 625,L6,502,Found,1998,27.355170,16.203500
Dar al Gani 427,L6,942,Found,1998,27.358170,16.432330
Dar al Gani 400,Lunar (anorth),1425,Found,1998,27.369500,16.198830
Dar al Gani 624,L6,1750,Found,1998,27.370500,16.188330
Dar al Gani 410,H5,605,Found,1998,27.372500,16.240170
Dar al Gani 1058,Lunar (feldsp. breccia),1815,Found,1998,27.375000,16.184000
Dar al Gani 411,Eucrite-pmict,400,Found,1998,27.375170,16.184170
Dar al Gani 573,L4,661.9,Found,1998,27.398830,16.159500
Dar al Gani 448,L4/5,392,Found,1998,27.433500,16.084500
Dar al Gani 432,H4,1555,Found,1998,27.447500,15.985000
Dar al Gani 447,H4/5,526,Found,1998,27.460670,16.170830
Dar al Gani 416,H4,347,Found,1998,27.466500,15.914000
Dar al Gani 619,L6,1050,Found,1998,27.478830,16.303670
Dar al Gani 446,L5/6,481,Found,1998,27.480170,16.271330
Dar al Gani 440,L6,1561,Found,1998,27.483330,16.263000
Dar al Gani 414,L6,956,Found,1998,27.516170,16.283330
Dar al Gani 594,H5,404.8,Found,1998,27.589500,16.116670
Dar al Gani 419,H4,490,Found,1998,27.594670,15.936500
Dar al Gani 595,H5,14931,Found,1998,27.639170,15.901330
Dar al Gani 593,L6,1040,Found,1998,27.639170,15.881000
Dar al Gani 452,H5,445,Found,1998,27.646170,15.914830
Dar al Gani 477,L6,16128,Found,1998,27.747670,16.003000
Dar al Gani 478,L6,7367,Found,1998,27.754670,15.981830
Dar al Gani 403,L6,665,Found,1998,27.763830,15.910830
Dar al Gani 470,L6,4152,Found,1998,27.785330,15.952330
Dar al Gani 472,LL6,482,Found,1998,27.791330,15.965170
Dar al Gani 456,L6,838,Found,1998,27.797830,15.941670
Dar al Gani 460,L6,2310,Found,1998,27.803830,15.921000
Dar al Gani 453,L6,1896,Found,1998,27.804000,15.935000
Dar al Gani 455,L6,2670,Found,1998,27.805170,15.926670
Dar al Gani 457,L6,855,Found,1998,27.807330,15.937670
Dar al Gani 458,L6,364,Found,1998,27.810000,15.933000
Dar al Gani 402,L6,1861,Found,1998,27.814000,15.911500
Dar al Gani 459,L6,1082,Found,1998,27.814330,15.914500
Dar al Gani 397,L6,1008,Found,1998,27.818330,15.915330
Dar al Gani 396,L6,388,Found,1998,27.818500,15.927330
